NPLV,"CO__fft_coefficient__attr_""imag""__coeff_1","T__fft_coefficient__attr_""imag""__coeff_1","T фурмы 2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","CO2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0","T__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""","CO2__fft_coefficient__attr_""abs""__coeff_25",AR__energy_ratio_by_chunks__num_segments_10__segment_focus_7,"T фурмы 2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",N2__quantile__q_0.9,CO2__sum_values,CO__energy_ratio_by_chunks__num_segments_10__segment_focus_6,CO2__energy_ratio_by_chunks__num_segments_10__segment_focus_9,T__index_mass_quantile__q_0.6,"CO2__fft_coefficient__attr_""abs""__coeff_57","O2__fft_coefficient__attr_""abs""__coeff_68","CO__fft_coefficient__attr_""imag""__coeff_2",CO2__index_mass_quantile__q_0.8,"T фурмы 2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","N2__fft_coefficient__attr_""abs""__coeff_65","CO2__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0","T фурмы 2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6","CO2__fft_coefficient__attr_""abs""__coeff_16",T__absolute_sum_of_changes,"T__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""","O2__fft_coefficient__attr_""abs""__coeff_52",N2__quantile__q_0.7,"T__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",CO2__index_mass_quantile__q_0.9,"V__fft_coefficient__attr_""abs""__coeff_13",CO__index_mass_quantile__q_0.6,T__last_location_of_maximum,AR__sum_of_reoccurring_values,CO__energy_ratio_by_chunks__num_segments_10__segment_focus_8,AR__quantile__q_0.9,"CO2__fft_coefficient__attr_""abs""__coeff_27","CO2__fft_coefficient__attr_""real""__coeff_2","CO2__fft_coefficient__attr_""imag""__coeff_2",AR__autocorrelation__lag_2,"N2__fft_aggregated__aggtype_""variance""","T фурмы 2__fft_coefficient__attr_""abs""__coeff_13",AR__autocorrelation__lag_7,"T фурмы 2__fft_coefficient__attr_""imag""__coeff_2","O2_pressure__fft_coefficient__attr_""real""__coeff_8","AR__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","N2__fft_coefficient__attr_""abs""__coeff_66",O2__count_below_mean,AR__autocorrelation__lag_8,AR__cid_ce__normalize_True,"T фурмы 2__fft_coefficient__attr_""abs""__coeff_9","N2__fft_coefficient__attr_""abs""__coeff_16"
511021,7531.14907732538,182965.84683016155,0.0010215829202753,0.0419813406697594,0.064223248256498,299.5297675907916,0.149808361540741,0.0012638090090846,77.5999984741211,38114.601525470585,0.2629070780884434,0.0395669082100971,0.5993344425956739,208.69925373699135,118.35911295839604,-7656.909519843687,0.7291181364392679,0.0126004056271466,534.4910022599154,0.0346035969705585,0.0010192687849985,636.0236019318377,2173.611099243164,0.1818890635934585,40.92656608014687,77.5999984741211,0.18238517656883,0.8632279534109817,1092203.0183950656,0.5560732113144758,0.7088186356073212,47.94999983906746,5.0920436243462354e-05,1.0499999523162842,530.0057759766097,3660.45032123222,1782.2281140943307,0.9982100272265504,48139.17365226803,281.32999730743285,0.9917272251283724,-1339.044402004531,-22.607344337142116,-1.0406017362469042,378.24878779956055,1425.0,0.9902502634209764,2.271276619940302,467.75256173792894,2774.834571817953
511022,349.9978871187448,105297.59404444076,0.002026617778988,0.043558525030624,0.0619943140524854,996.012010444794,0.1420269244074491,0.0024225199985081,78.6927854085706,37399.47773992106,0.1673905361647624,0.0066809909556507,0.5833064776023204,249.03180957488087,172.17825014343518,-646.29345643295,0.6728971962616822,0.0232734695471279,361.6668942676266,0.0320322405604653,0.0030088594776918,692.7133602791891,2025.000228881836,0.1755028718741716,280.5817849033992,78.13999938964844,0.1759205246705264,0.7341282629713181,2113141.019091131,0.5352884305510796,0.6922333225910409,51.71999980509281,1.345473958765218e-05,1.0099999904632568,603.8291432040002,738.2489269348108,-556.0397751969357,0.9977529995996948,58254.78735183868,281.4658212692635,0.9882887008493636,-18.680497608199197,245.6947111005973,-1.4888757871496736,726.7290086285125,1384.0,0.9860993860353288,2.6469724903706027,626.6380041849526,3022.6324544153595
511023,-8351.142657166467,14479.151220667916,0.0015436795614672,0.0346414536502735,0.0615765814583582,29.17304645375648,0.1429883486247035,0.0018285215822514,76.89678903726433,35563.12294777727,0.0956532203916503,0.0190519656643061,0.5642590708714819,421.8511253478424,286.1568228899842,8566.249337136514,0.6968463886063072,0.0122755159834017,183.2543321806338,0.0353216786634478,0.0009781756370249,668.0446920477681,2013.1949462890625,0.1746637307898061,107.0411271154121,76.7300033569336,0.1751254713900647,0.8158697863682605,1512778.5800213185,0.4991522550016954,0.3211258053577484,47.88999995589256,2.194976129510454e-05,1.0299999713897705,250.2479103217937,-85.44613272565346,763.0459708517819,0.9976090287103812,38110.12703152055,665.2258536174032,0.98651093181249,123.2166094990693,-152.5680711507164,-1.2271496112629003,1098.682901729249,1358.0,0.9840770672550928,2.360951701082307,1101.9145103647809,2065.659348983425
511024,-20965.53804475605,-194064.90501888705,0.0018933332381341,0.0544473892994732,0.0515476269588893,721.0922030985867,0.1234653120149315,0.0022841292456903,76.7300033569336,51192.53423137831,0.0009231996752727,0.0152441324882157,0.5156342182890855,349.7036742164852,110.43713733561157,23875.0078483872,0.7112094395280236,0.0213701383401935,402.6889277000038,0.0431986867697709,0.0021301869103699,1124.0695115786943,2264.583183288574,0.1461179691502367,349.0255804562749,75.02727060317993,0.146382492499991,0.7946902654867256,1488499.9306026914,0.4342182890855457,0.5784660766961651,52.536666601896286,4.649837563706296e-05,1.0099999904632568,418.3487345687872,-4687.551458362193,-1730.1373195157894,0.997845239034076,60468.00565089852,973.2904132830798,0.9896870289646554,2104.848168338905,-3.045014272491356,-1.208173937532507,441.96559234675567,1832.0,0.9880774894109604,2.592004133836239,1118.2729554158736,2927.1056950633656
511025,20462.15208682948,497487.9578097357,0.0009694312600022,0.0109625812496963,0.0331452016198835,694.3398949049617,0.1454600326253469,0.001327477521463,76.54000091552734,44294.26848524877,0.267954475549974,0.0770469976695907,0.6462274903122863,308.0776988343103,419.21015743449135,-28113.673500263165,0.8094369728744016,0.025302222411557,341.44951439153255,0.0053813328675151,0.002279972580737,1581.8092847658954,2383.6807556152344,0.094010998366449,492.92276005868536,76.54000091552734,0.0943986603935759,0.9047184864372008,2205162.3312773253,0.5883291543195805,0.7002507408251653,49.67999988794327,8.192777680909836e-05,1.0800000429153442,268.35756491823787,2368.550368695596,-4803.776741473745,0.9987728203786888,107181.7371070717,529.9742213101642,0.9940498127924272,-6029.287402719385,149.60999127689018,-0.9440422801909412,777.1552648693519,2440.0,0.9930501114741104,2.308678193687129,893.4246440324789,1165.6671881621123
511027,33758.83855376666,503496.6540394625,0.0010926634358873,0.0163249374935231,0.0409032699279314,619.3813468333451,0.0856667479809721,0.0013944920587308,77.62999725341797,40693.0507533526,0.4192354663141392,0.0859146457654256,0.6659674882013634,151.76707637820925,281.21393195106253,-32823.612433981674,0.8196119559517567,0.019745784168794,301.1849524211845,0.0085474341797673,0.0021876977454616,1432.9310138732874,2057.985977172852,0.1159072945714665,386.9224586360481,73.04870097690157,0.1163277233699166,0.9090194022024122,1216021.0294867822,0.6468274777136864,0.5141583639223912,51.67999985814095,0.0002738582031944,1.0199999809265137,83.35106843700433,1411.5111319525645,-3494.1902534086016,0.9985847722539462,86534.3136913361,231.2490126881769,0.9937801278114696,-6152.800360277125,-147.60879053266885,-1.4398336058581074,694.198040997343,2047.0,0.9926167022665844,2.41551339050556,253.27682804858225,4664.154216700968
511028,-10289.233618256054,-64132.6276626656,0.0021013878842657,0.0351097950685093,0.0575064002849952,17.793011749466295,0.1502912585960483,0.0024681648881616,77.42346686762804,35032.36434224207,0.0696661122181072,0.0227213265942487,0.5388704318936877,261.00349242242373,519.5902547239143,8969.766100078094,0.6784053156146179,0.0165378202416138,257.96137614120687,0.0375877312914779,0.0015887068269888,1219.7231250947357,2144.791328430176,0.1629657023623029,189.0506036958531,77.23999786376953,0.1630820817706683,0.8302325581395349,542932.7060168124,0.4953488372093023,0.6299003322259136,46.399999886751175,4.9191365598211485e-05,1.0099999904632568,505.1289329277564,1820.201085207805,2559.8407615162187,0.9980145746224488,45751.52705964311,879.6000985332083,0.9900866109928153,-99.55815247278667,9.88953792758991,-1.2134065525847797,485.1300815150225,1373.0,0.9883389547887382,2.3777993134162627,1086.5168514112422,2485.8762957269564
511029,-5124.18356249436,11399.703905910392,0.0016829610858386,0.0301624048039787,0.0521351266035554,744.1780112131754,0.1378351496735025,0.0020166926564878,79.91000366210938,34739.138648251814,0.1062551268213685,0.0160194508606259,0.5600490196078431,185.54474291693177,306.550194496752,5769.808902595911,0.6642156862745098,0.0192236114735804,508.3640797750393,0.010772784868881,0.0017274768248979,1342.7176742426875,2267.3615188598637,0.147468891310087,397.803374207387,77.62000274658203,0.1477025142268232,0.8023897058823529,2183736.1966464687,0.5098039215686274,0.654718137254902,42.639999985694885,4.050766547190954e-05,0.9800000190734864,468.0470330898668,3565.8549357339125,-280.8957777343545,0.9982656038602304,57464.00924611246,599.615404303632,0.9898464477294874,-2063.7394889568777,85.06657127984951,-1.5317082476095285,206.42201057968285,1502.0,0.9880788944172524,2.3124661783567584,404.8775761863377,1309.5457031646251
511030,2432.2969187211293,92840.04140142344,0.0124763238546541,0.0435953626762211,0.0638812960122647,502.84684435447446,0.1307446726264312,0.016444062640775,78.33672009277345,32361.58952264883,0.1697733845510649,0.0466865712335937,0.5799514394727714,252.39821866160963,257.6979916995424,-2938.2903251210605,0.739160596600763,0.017417938551849,297.93015595483723,0.0291771906283972,0.0234354065858875,682.0607174004625,1937.5004425048828,0.1807891281619734,178.76361679637537,75.76000213623047,0.1811217623541418,0.8820672910163024,621831.7818336046,0.5390218522372529,0.6933749566423864,44.57499980926514,3.32536298063454e-05,1.0299999713897705,570.4743216432336,2786.4624063374245,3168.0205021736774,0.998260450228603,49545.611775525256,700.2941469765277,0.9909184412395984,-95.45334016589996,6.603823606482947,-0.9707092383044944,398.0794906413504,1306.0,0.98929996639011,2.224705685380002,1241.0527347039538,632.1596607182245
511031,4685.267355151443,148533.74883648587,0.0012108213259481,0.0494782127972817,0.0599895934325137,186.49243742714845,0.1361697948922146,0.0014858039865238,77.70999908447266,42135.13687930431,0.1656178782087974,0.0081126647794054,0.5919923736892279,127.41046419335105,585.7303361654914,-1154.7525199581814,0.7842389577375278,0.0162976340064,139.4203794252787,0.035957138457785,0.0015498890538134,313.05125130094353,1922.9169692993164,0.170253910730749,398.6300624329108,73.21904504121238,0.1709643904305274,0.8398474737845567,1971874.9035769384,0.544327931363203,0.3775023832221162,49.7299998998642,0.0021072056756267,1.0199999809265137,254.2203163280709,-1801.4107684717662,3501.7006687459257,0.9973925922096116,57899.57245879741,407.865422831118,0.9888552914959544,-713.4090939407172,3.713685650670968,-1.2794430227213662,477.680997592049,1773.0,0.9870199401801548,2.698609957948396,1097.4862347877895,2370.1100736896315
511032,-7818.5394230108,37661.46702874721,0.0014069191687524,0.0224663704406791,0.0664057641163674,526.8748487263505,0.1439150803475874,0.0017425577882752,79.37999725341797,29615.74978261725,0.0927130318635456,0.0351935215200387,0.5692832764505119,186.7788986526623,619.7928777364691,8261.69357058746,0.7098976109215017,0.0169756585568265,77.58193418767375,0.0107552086953287,0.0015220857443426,548.675769962388,1838.1278092404627,0.1884941875011056,321.94483598794227,76.68000030517578,0.189299655288647,0.8641638225255973,1822278.6841522336,0.5037542662116041,0.337542662116041,59.18999993801117,2.7704726888718363e-05,1.0299999713897705,228.68513046193053,2560.332715644433,3613.2117254902887,0.9982850444850742,53564.24196110982,320.85816598420087,0.9908024171292042,623.0836598229293,-24.39318682545047,-1.2794593219634105,194.3243487924212,1361.0,0.989089122724557,2.26795295147404,587.0081283069158,1479.3044197633262
511033,48348.05591461576,703684.0213797423,0.0008372301090379,0.0249620150657045,0.0284666838739515,778.1963649509757,0.029067399273334,0.0010528053095951,78.9800033569336,46889.13409867619,0.4129637255957544,0.0924531026047648,0.7335007992692395,210.8046129522807,404.2735624752231,-18516.543293422557,0.8332952728933547,0.0197480565071602,240.5353360444972,0.0155667157862891,0.0017694267454075,721.1684247123317,1957.9867401123047,0.0807055804427146,221.65719758259712,76.68000030517578,0.0809337993418661,0.9116236583694908,1060423.4413578608,0.7291619091116693,0.8390043388901576,44.51999992132187,0.0922537681010492,1.0800000429153442,1011.8883237132286,-8445.165844645659,-2842.646756548752,0.9991732385429392,100369.5589638061,488.8105125145637,0.9962691264847742,-1516.4497722949063,21.08952253655316,-0.9575467565195608,627.8272677572618,1886.0,0.995612213918571,2.1096079470264373,799.0995223907605,1083.514786005982
511034,-2242.4106556235465,88995.2938507063,0.0008360774626706,0.0202142780285969,0.0636856464539387,639.9719123035351,0.1539730838456165,0.0010439771470896,80.45999908447266,33227.41252715324,0.1342413195101839,0.0368885391078552,0.5725450220863065,175.3877601044854,88.70261201557815,3500.195916352985,0.7295276928304452,0.0122636170082903,438.518004970434,0.0085581693656374,0.0009367622691963,412.6937497716756,2009.721908569336,0.1802950762881504,162.75442404397683,80.45999908447266,0.1809612194526913,0.8647638464152225,1824155.1738059423,0.5195378865103636,0.3537206931702344,51.44999986886978,8.773830141050438e-05,1.0700000524520874,514.8708189958721,4769.755070843954,2566.721491034039,0.9985814415767784,51631.58622755912,300.92323455167855,0.9944628315518638,-944.8544467901288,55.41961037343815,-0.9186855848041416,431.7937723706532,2164.0,0.9936097802567796,2.003720765986116,678.8965470283094,1587.6279313941668
511035,34089.555343847394,543091.8190828536,0.0009075887693456,0.0080803970141803,0.0437276545002477,738.8862049146376,0.0785322607123858,0.0011433995555015,76.74972028598881,39932.105467094574,0.4677197142450806,0.14373076081671,0.6719125100026674,280.2706644059012,231.9061539390808,-30757.92095864296,0.8671645772205921,0.0173726129247464,508.0795537357403,0.0053457444655584,0.0017556691101568,1325.285415665923,2115.6247024536133,0.1240240835884288,100.41426529036532,76.4800033569336,0.1244552585695795,0.933582288610296,1697386.28754055,0.6553747666044278,0.513203520938917,49.75999990105629,0.0004136667161153,1.0399999618530271,380.6471649725072,353.5406863684123,-1146.5354799042434,0.9983991806325055,65277.03822781025,106.9951277850909,0.9929160392909344,-3414.7313517085395,-72.07989038179093,-1.2091321653057985,574.6949403666803,1991.0,0.9916835766502636,2.199329880855883,331.3627223617716,2648.9741917778574
511036,39561.53759212309,557936.8905904117,0.0010566446955123,0.0608483797648007,0.0424411107033555,728.5060968046142,0.0302597833510041,0.001327391438703,77.05000305175781,47821.244645257015,0.4236763488869273,0.1439578028992512,0.6945975744211687,103.97199623880692,317.6028319729907,-25265.22162941128,0.8547409040793826,0.0199814500026584,817.1433246023681,0.0651445528979798,0.001981409017129,709.3126026826477,2186.1107635498047,0.1203086780819298,268.8631702691842,76.4800033569336,0.1205383522326082,0.9275082690187432,1567124.6265774146,0.6918412348401323,0.8125689084895259,41.82999995350838,0.0039532550539134,1.0399999618530271,639.581148618839,3697.544521976949,-3537.5104519995266,0.9984928877276982,58821.57991527576,369.900986933236,0.992716697775987,-3623.695960690605,2.007445126860262,-1.3544717216930109,357.2333006914748,2261.0,0.9914237902885358,2.1598679868908257,69.65295468827165,2509.9115165139037
511037,2496.122147104384,101529.9124949822,0.0029826128839018,0.1040373824293089,0.0710733573987523,803.6643035408055,0.1394663476566258,0.0035584958116677,73.6500015258789,45036.241984077016,0.2128619759714783,0.1545123518733434,0.59139389481427,103.88762918151744,343.1543750566145,877.325211441153,0.8569326958440603,0.02047801193069,291.84209042111775,0.1120427381458648,0.0031107048788711,1315.179383914105,2082.986351013184,0.2014122707010573,252.64439019205471,71.91000366210938,0.2014792699174476,0.9286502390584774,1428927.4641101598,0.552776756160353,0.7127620448694373,36.36999994516373,0.0017277220136242,0.9100000262260436,611.7590241283343,1852.5147457642595,7969.471709893662,0.998324581166474,40075.93144588783,522.1318369852547,0.9921956893752564,-417.3600782079679,76.42455799552025,-1.5338190942488243,358.77919051955314,2009.0,0.9907528911698794,2.077827148545554,773.4956530184749,3179.468323725192
511038,40086.63517208958,601392.4311530279,0.0010106702189305,0.0144643733588426,0.0421869989571987,476.06972717995535,0.0406247737879813,0.0012927263129376,77.79000091552734,41362.98965850822,0.4574844263334146,0.1542551596349507,0.7061415587992289,443.8866774759232,555.3348880741413,-25275.518719465028,0.8672541999449187,0.0177757463218067,423.95452837263656,0.0042132651315313,0.0021124231005371,502.2730846261145,1833.5000094963525,0.1195825365339523,228.43913856029008,71.05000305175781,0.119847502276022,0.9336270999724594,1168983.7059580532,0.6956761222803636,0.8141007986780502,38.79999998211861,0.0093986647659365,0.9900000095367432,788.6186206100401,1309.8267012159463,-824.0390726030873,0.9981522212489964,64800.80834671177,195.4036153900719,0.989963155622784,-2810.8843897385445,-79.37860451391956,-1.572429272983494,476.5910638328962,1933.0,0.9880949102946108,2.5839095825202505,242.1924219480486,3820.826706616637
511039,34616.74825850553,467178.6241128946,0.0011839371227996,0.0235862935542231,0.0492666462545352,750.2210851107253,0.0498429322021739,0.0014550641089326,80.16000366210938,37223.42490818165,0.3836557124590368,0.070965071902192,0.6737759086812857,97.64614153243753,91.6604944863648,-26063.00687374384,0.8032442174827276,0.0223214457805891,121.25613357651154,0.0135949787318306,0.0020535036102029,637.6139322312116,2334.3746948242188,0.1396849389724975,423.11634599476815,74.70999908447266,0.1399792951690688,0.9011715229798738,1094806.7616493392,0.6725743466506459,0.5121658155602282,41.3299999833107,0.0005332417256572,0.9900000095367432,276.0841669578825,2600.766848202636,-4235.721883805898,0.9979874142667302,53199.9286058963,434.4993787967507,0.9900314228244158,-3590.583148917932,-51.89468450716248,-1.2255549246041142,591.9186959448739,1895.0,0.9883174064800984,2.448436389545128,552.4647075496971,1323.883625302708
511040,3162.4527838324266,134239.32842462562,0.0026266695262728,0.041867529392142,0.0714922865104378,586.8434093451242,0.1383282727603995,0.0032575310618183,80.16000366210938,30183.49149609966,0.2177553907313253,0.0264388878277579,0.598667160310996,299.7346982632276,281.7196138418775,-3796.113005137336,0.711218067382451,0.0209244710427743,432.5952370014221,0.0204099401279692,0.0020453173738987,1318.7551880183923,1672.916732788086,0.2024310307464427,412.36338415606974,76.9000015258789,0.2028286271265756,0.8415401703072936,424859.42119749694,0.5483154387263977,0.7045538689374307,47.159999907016754,2.8902147739156865e-05,1.0,509.6847282677256,3265.8136454092414,2619.0989376223647,0.9973209167405408,44790.56191559676,892.0113272801016,0.9860939132352315,-1210.518401247974,8.813679098103481,-1.7217233698747691,559.7000541044101,1357.0,0.9835606756374188,2.7248175257143106,1078.07132652133,1090.190099851655
511041,34865.7899986006,471429.65981871967,0.0014771173076876,0.0131857807606909,0.0487019532152167,855.3861692158742,0.0588477822758574,0.0018450660814195,79.73999786376953,30814.58364188094,0.3941393967856765,0.0486687329328975,0.6814186117005153,291.0839740413441,370.48818758995486,-29080.140064224997,0.7884207335556229,0.0247578163175806,450.11093237378105,0.0051791534303113,0.0029216524670079,1268.169197243417,1998.9576721191409,0.1381297323844293,262.25371032744465,77.51111432785956,0.1385236121489658,0.8863291906638375,1373259.9506639536,0.6583813276750531,0.7926644437708397,41.4099999666214,0.000110711786829,1.0199999809265137,580.8978196324023,-985.7002042887992,-3923.041953773115,0.9983912550356216,57862.25602993694,602.3486695047964,0.992031389797906,-3366.382104424228,-0.3341692725681937,-1.3584523941002284,99.49587610538352,1762.0,0.9905121394389774,2.2627385142062733,871.8274237944187,1993.5047859111612
511042,1117.2845754157056,86378.64466668802,0.0015183825890114,0.0376681492873435,0.0670626027587807,401.73259257438446,0.1423745500683654,0.0018097560336412,78.69480633689196,28817.19065385505,0.1889191244254608,0.0320761574395181,0.5849124061494458,86.81551897879078,138.72363974713346,-975.9565701095738,0.7264926707186271,0.021093153569694,683.4553648037321,0.0179689021688532,0.0019973060950584,707.8251409216573,1974.652328491211,0.1903198574505848,189.9700240996292,77.12999725341797,0.1910427867816874,0.8577046835895602,985173.5186235084,0.5362888809438684,0.6925277082588488,49.67999970912933,3.342075155767744e-05,1.0399999618530271,528.8695951673621,1741.0214556454248,2395.6295079469774,0.9985709657850748,42135.8776546014,535.0274141131514,0.99292737404472,-992.0415730432164,39.33385063348286,-1.0160495946478867,147.51665075129182,1334.0,0.991627902392856,1.89061026492444,1362.5746956742591,1084.336418930242
511044,3157.3686504773978,118807.64971424131,0.0007885516064917,0.0321160809150387,0.0736862454694024,414.1238435550717,0.1475332910755819,0.0008522444596114,80.44000244140625,27121.303406235194,0.2084765413820695,0.0119524361089748,0.595523581135092,97.02464375281168,367.9382296341802,-2345.7312649363694,0.6914468425259792,0.0070263019121025,125.8067012646536,0.0136525428881845,0.0004645002747077,567.0643698699377,1709.0281066894531,0.2086686765333109,246.84819790449552,79.83233311971028,0.2090638316059166,0.7601918465227818,1967906.8790271883,0.5459632294164668,0.7258193445243806,47.359999775886536,2.5948297137165106e-05,1.0399999618530271,160.83720956636927,92.07958187856988,-200.64118997522215,0.9984641264046576,37345.527890717625,325.98995399296456,0.993366461973059,-574.8636551051977,43.73802525304832,-0.827764127521678,143.59767813994463,1102.0,0.9923519388400628,1.8272110773709915,219.96950863482004,2621.2883698944306
511045,-2420.2787981386828,70504.83962895232,0.0028727624356141,0.0337740186982476,0.0713238930665339,144.99448793262363,0.1358749480955542,0.0035423177130735,77.31147959590737,29767.103119342155,0.1624318632730672,0.0331054362381844,0.586155563825828,155.34069784023666,209.99589575190552,1381.0443695567146,0.7264607368812802,0.0266248322749505,158.7637802735252,0.0302672254833067,0.0035076120124797,1678.286731434314,1944.9416340092416,0.202267709783325,336.84280113692967,76.69999694824219,0.2026286422737039,0.8563453665798288,831747.3861146813,0.5295868998883513,0.3327130628954223,47.09000000357628,2.1629618646253504e-05,1.0199999809265137,285.41323919673016,-229.15988539908653,3090.128846470708,0.9986984888689018,35150.12005537744,185.05723728431863,0.9927238309058511,373.34446725746494,-18.033716866200784,-1.0950109173116314,269.5683717303071,1376.0,0.9913469450131188,1.894687004684685,797.7362475558512,2188.7898901954045
511046,-19397.088389513123,-223236.5128638087,0.0015954009989605,0.0414828134988979,0.0531070589292096,974.5628898883484,0.1109695015658682,0.0020046218663847,78.5,44942.49926366624,0.0135852476746976,0.0030730292151651,0.5069919666765843,145.47408488691707,156.6424484715722,21282.284448962648,0.7048497470990777,0.024942645687024,303.8731681550011,0.0427633945937753,0.003028803097023,1781.4933038459658,1961.805694580078,0.1502515839815567,163.68969840268687,74.3599982488723,0.150726320594875,0.7581077060398691,434675.4522869744,0.4593870871764355,0.5718536149955371,51.16999986767769,1.8805093802747803e-05,1.0199999809265137,690.2168781905709,-4748.30941613237,-2495.599293681209,0.9977866211722825,57287.48778823321,209.25506418393223,0.9883307374012952,3024.1604265551537,44.55531998634808,-1.5447145210789388,244.94107988853168,1856.0,0.9861403833911024,2.4175595797482097,1214.6973241765882,4318.763726697867
511047,11047.796697776066,181122.79334718408,0.0012946450964629,0.0197066836958651,0.0738487028702367,218.53226722154528,0.1224776659188624,0.0015519496281886,79.6500015258789,28429.58068488557,0.2657561889082326,0.0481747886435632,0.6117416829745597,47.54294707680382,336.72979925196563,-9544.095495169691,0.7604696673189824,0.0130236526758003,196.7238497308653,0.0059649775177829,0.0009582039158726,995.3037396123848,1728.74807425321,0.2091438024943329,321.0805387317478,78.57744172562,0.2094188162692219,0.8802348336594912,2129380.110998146,0.5776908023483366,0.7440313111545989,45.32999995350838,5.051959613475535e-05,1.0299999713897705,58.50681171110188,1878.1419468374013,2417.0709179044024,0.998757865151003,27890.944103512425,427.3465806275877,0.9944009712549002,-733.9567216323359,-27.63918913108874,-0.8077471198279137,607.7199778621641,1727.0,0.9933794588145026,1.7085579959807236,360.9572759672226,1282.45617079319
511048,-1.0379193826317177e-15,206137.27381331465,0.0018597866060126,0.0,0.0743243033754926,0.0,0.0998568360773085,0.0023016946077424,79.6500015258789,25928.31925392151,0.0998568360773085,0.0998568360773085,0.6098783106657122,8.897627931433109e-14,4.0444809908391313e-14,1.6135983878071358e-15,0.800286327845383,0.0194177274350766,2.9171737711144843e-13,0.0,0.0019868453855733,0.0,1861.8053970336916,0.2105508079352371,7.294168132850397e-14,79.6500015258789,0.2112147475585848,0.9001431639226914,313795.1738303886,0.6002147458840372,0.3750894774516822,1.0299999713897705,0.0998568360773085,1.0299999713897705,1.449761403286263e-13,-7.80407813105612e-14,3.68822488641631e-15,0.9979010617008496,1.5512359955969986e-10,779.8792013990856,0.9900460887298296,-524.6815638258413,62.3130775557198,-1.3414266385895968,5.26081685636316e-13,0.0,0.9883456390302896,0.0,783.7708469326864,6.091128283181751e-13
511049,-4.198219906096964e-05,218835.6432468452,0.0013245616403026,1.0058965289418582e-05,0.0648236738290052,0.1066751501636862,0.1000000149699358,0.0016687057857602,79.6500015258789,28211.09219604812,0.10000067648909,0.0999931814914976,0.6105263157894737,0.1053520064049559,0.1234874295078203,-8.396179773406147e-05,0.8,0.0182422700732823,0.0068505498620045,5.114789665167941e-08,0.0017982997085821,0.1068622395033969,2009.0281524658203,0.1839623163108572,0.1246224812657681,79.6500015258789,0.1847056096635865,0.9,576228.742689225,0.6,0.4289473684210526,1.0299999713897705,0.10000067648909,1.0299999713897705,0.1066224659812107,-0.1069836529133222,-0.001179340282283,0.9979010617008496,7.460935234591461,196.0753604820562,0.9900460887298296,-1581.5072228795495,3.169700729692476,-9.71039247860318e-10,0.0068475584850861,3034.0,0.9883456390302896,14.16896599075978,967.4409970544962,0.0069416525126802
511050,-13858.013549855074,-104859.83887393914,0.0015768611945698,0.0158929737783002,0.0633047797870983,538.4524966840847,0.158157275253878,0.0019565254288076,78.83999633789062,34287.98758873341,0.022214849251752,0.0209485667942474,0.5328083989501312,167.0161350037083,243.61527458887528,14087.327685951928,0.6476377952755905,0.023190866834908,720.9316529913765,0.0083872566692964,0.0027132173163132,957.2770138621358,2255.555763244629,0.1795177752911045,464.9529789270899,78.83999633789062,0.1799356122739326,0.8238188976377953,3001683.5788482176,0.474737532808399,0.3248031496062992,50.529999896883965,3.3623393744617775e-05,1.0800000429153442,677.7501367521028,2817.086503979015,2667.377573704488,0.9986774177123836,55181.73960266048,145.6028513919519,0.9930643457005828,-2255.160698886709,-74.84448983269158,-1.0441109850493204,95.96302383380036,1246.0,0.991762860443476,2.0831055080513834,992.9279429185412,2075.427364952977
511051,17033.028344449252,335027.21749309305,0.0035310641177212,0.0076913807824535,0.0535361373612892,824.7890017519259,0.1450696735771014,0.0046058627892589,79.18000030517578,32348.837745954137,0.3503443971350927,0.0444813803367058,0.625183445846786,209.98022387402776,324.32286829942103,-19322.095193566507,0.7637217493395949,0.0177999348043855,683.1136762161032,0.0041230760232075,0.0030597428174651,693.1911639750363,1802.430778503418,0.1518579937608158,471.2574265043327,79.18000030517578,0.1523392213230266,0.8820076313472263,1449500.3128862164,0.5911358966832991,0.7191077194012327,48.80999973416328,5.926571891471837e-05,1.0499999523162842,363.116072114737,4601.254424173716,-956.9527359976854,0.9989329554712376,74452.00410709297,803.1460252535275,0.9952906772953471,-2416.127845049032,49.088789468124745,-0.7286746250937924,344.9485209475225,2128.0,0.9945061131030108,1.9837796278356303,958.3916302082504,1616.316903092828
