NPLV,AR__autocorrelation__lag_4,"AR__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","AR__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",AR__energy_ratio_by_chunks__num_segments_10__segment_focus_7,"CO__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",H2__last_location_of_minimum,"O2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","O2_pressure__fft_coefficient__attr_""abs""__coeff_7","O2_pressure__fft_coefficient__attr_""abs""__coeff_8",O2_pressure__percentage_of_reoccurring_values_to_all_values,CO2__energy_ratio_by_chunks__num_segments_10__segment_focus_8,"O2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6","CO2__linear_trend__attr_""pvalue""",T фурмы 2__autocorrelation__lag_6,"V__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""","T фурмы 2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",CO2__sum_values,N2__abs_energy,T__index_mass_quantile__q_0.6,"CO2__fft_coefficient__attr_""abs""__coeff_57","V__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",AR__autocorrelation__lag_1,"CO2__fft_coefficient__attr_""abs""__coeff_0","AR__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",T__ratio_beyond_r_sigma__r_0.5,"O2__fft_coefficient__attr_""abs""__coeff_53",O2__benford_correlation,"CO2__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","CO2__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",AR__sum_of_reoccurring_values,O2__ratio_beyond_r_sigma__r_2,"N2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",O2__quantile__q_0.7,CO2__skewness,"H2__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)","O2_pressure__fft_coefficient__attr_""abs""__coeff_9","O2__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0","O2__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0","T__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",AR__autocorrelation__lag_2,CO__quantile__q_0.2,"CO2__fft_coefficient__attr_""abs""__coeff_18","CO2__fft_coefficient__attr_""real""__coeff_1","CO2__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4","CO2__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","T__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""","AR__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",O2__count_below_mean,T фурмы 2__autocorrelation__lag_5,CO__last_location_of_minimum
511201,0.9970076118856016,0.0033619673235348,8.676196402723286e-05,0.1545088630848009,0.005563586002204,0.7470725995316159,0.0325527553471702,102.43179924551792,16.31556339134318,0.3449023861171366,0.0574262828764447,0.0753662098279308,1.2139014016513136e-28,0.9931383283350056,9.591205192165068,0.0009081458330297,26454.14156397692,9742902.319602167,0.5893832943013271,117.13073445512968,18.108955193446132,0.9994720538338866,26454.14156397693,8.741432045143794e-05,0.9113973458235752,427.6953663384514,0.9546488053216186,0.0506567323195619,-0.0235316390090829,50.63999997079373,0.0085870413739266,0.5955019702993479,14.054693525487725,0.4269709258496408,-0.0019571435947642,89.65883569680828,0.0733787963501025,0.0723338779095799,0.1007195747971072,0.9988085639605176,0.25,324.7549684168935,-5908.385135103911,0.0394167835494341,0.0356210899918052,0.186965597985895,0.0002488040367432,1074.0,0.9940593593210768,0.7427790788446527
511202,0.995790195339007,0.0038100429401447,7.55725814852063e-05,0.14913691518581,0.0054756384886624,1.0,0.0555005969377243,168.09846064110369,50.44454139502204,0.3080357142857143,0.0309381234210844,0.0469055217785479,2.2825425807528617e-18,0.9977412767395896,10.97703473045271,0.0002977396292529,25344.1314670765,10198454.42429746,0.5833646970267219,147.84719318599954,22.437802173509343,0.9992387149117664,25344.1314670765,7.640300168148569e-05,0.8607452013549115,354.802111815634,0.9792259116884812,0.0648654946612729,-0.0179070914593598,54.91999989748001,0.0127963869025216,0.6636421210513377,14.100000381469728,0.4062958530689018,0.0103698202844148,151.72562450664986,0.1101115384341738,0.1071473158651289,0.1435081999002033,0.9982763517818246,0.2199999988079071,822.2829879336977,-9736.42740143403,0.0628962575579017,0.0561189118463331,0.287023553306037,0.0002178662122411,1170.0,0.9978748470249116,0.7282649604817464
511203,0.9950568621250888,0.003972663953346,6.591035371667455e-05,0.1560906350985688,0.0049621777667218,0.2954372623574144,0.0279484426424659,70.5812592054922,98.08014973440277,0.2179487179487179,0.0277282842157865,0.0573443325004732,3.452200244290432e-44,0.9976370427303418,69.2424329273289,0.0003230538928907,29792.33625918804,10261264.536774307,0.6011406844106464,269.62906163113684,137.5284406412194,0.9989981378555488,29792.336259188043,6.67331071832414e-05,0.9110266159695818,251.701089219544,0.9382527967415136,0.0762427869856131,-0.0684195248365606,45.43999990820885,0.0015209125475285,0.3686658360798623,10.270000457763672,0.2414545788511413,-0.0025472974016912,24.49302746543684,0.0621764288392219,0.0614025241494321,0.3187226725065857,0.9978580218222882,0.2893766174455743,617.4942509779332,-12669.107586764188,0.0852792645687241,0.0799860867667098,0.6374571027159713,0.000190991148308,1146.0,0.9980689970377912,0.2897338403041825
511204,0.9946970532214292,0.0035026820911974,4.747142255264264e-05,0.13064258579309,0.0135982566593975,1.0,0.0470086116986934,186.0392592471769,158.31379962789987,0.2366522366522366,0.0153263731922174,0.0267954575893911,0.0108950367921584,0.9991481617573628,18.553426295419968,0.0011830821671798,33322.45770620508,12878363.905501714,0.5789309159112223,374.0449142240368,37.376261969492525,0.9990377967070472,33322.457706205074,4.818508143127962e-05,0.8774617067833698,126.87132385076389,0.9584946082478968,0.1012405373744368,0.0299725844031757,43.779999911785126,0.0,0.6201596529768673,15.40999984741211,0.5552372641279819,0.0518052323506449,91.13436968393188,0.1683919231466412,0.1662630060718215,0.1352850018046776,0.9979169418973602,0.3799999952316284,881.4098769702209,-13504.48904049031,0.1110446669459606,0.1071924075194495,0.2705741507037812,0.0001382772021625,1563.0,0.9994323401063449,0.7045951859956237
511205,0.9934823368846688,0.0037458310001791,5.450012477815714e-05,0.1292070787562741,0.0045538879813158,0.3159018143009605,0.0037768464115916,43.57138698640173,93.24042932893016,0.2829827915869981,0.1096151505949208,0.2876449966548583,0.0,0.9921839395089332,25.772924755702032,0.0004492398507749,40317.16929449287,10499433.120973362,0.6353610814656706,62.03813964568158,51.25850782983031,0.9989075100679006,40317.16929449287,5.549044414298538e-05,0.8523657061543934,137.61541117893236,0.4643380426656719,0.0401062178557327,-0.0325181910821042,42.23999997973442,0.0224119530416221,0.4714476489995861,15.40999984741211,-0.5448335069199118,0.0,36.006973882122104,0.00198540374065,0.0019716541978937,0.6973502026260671,0.9975728202566198,0.2399999946355819,439.8924043922392,-9428.322799537407,0.0164455130292517,0.0144733032179054,1.374897982561455,0.0001587300594895,1937.0,0.9916226773735776,0.311632870864461
511206,0.9925274967429266,0.0038408536741793,4.545901328393303e-05,0.1404427696782693,0.0125090714419634,0.9631616595135908,0.0505101363013427,41.859331696228686,117.22564160100148,0.3928571428571428,0.0189989618311428,0.048115146815337,2.8589288156497265e-14,0.9971513998170966,11.447519791682328,0.0009769201779928,36797.51662060108,11410105.922526332,0.5840486409155937,37.62619507427526,22.38757929902532,0.9987159406036594,36797.51662060108,4.630739823043867e-05,0.8952074391988555,236.8686442173446,0.9462325140355364,0.1006016374063462,0.0029775272118624,48.67999988794327,0.0,0.6053356180694279,14.06999969482422,0.2654385647310421,0.0085236211473832,65.24936714334491,0.1132195872356574,0.1107347846637783,0.1850090927433199,0.9972034966689268,0.3441000039875508,204.77937909796208,-15802.70776874412,0.1103292239280887,0.1004376246891359,0.3700227186715524,0.0001335345117679,1326.0,0.9976400773595764,0.7432045779685265
511207,0.9930009431878029,0.0035790449224177,4.3150430223001625e-05,0.1398205597075343,0.0060463267283423,1.0,0.0524829323289533,78.82500219512045,96.2374768691595,0.431547619047619,0.0065674314537612,0.0205017527675832,0.3542808438317909,0.9996227393084252,-35.330792867651645,0.0003432421207323,34919.212020664665,11700033.629793735,0.5647829083390765,303.4585011353621,-70.54699460582967,0.9986551787919274,34919.212020664665,4.3733342007460624e-05,0.8935217091660923,109.40606496936532,0.9500731866299258,0.11280119297203,0.0215325250516865,47.91499990224838,0.0,0.8506034557989429,16.670000076293945,0.3178188018997925,0.1349957278129597,111.42456314658736,0.1306016460561612,0.1280592954425895,0.0471699408910248,0.9970731889954608,0.25,206.1516525963373,-18634.418885377327,0.1171993972389943,0.1072393034731144,0.0813299039325844,0.0001250170943172,1333.0,0.9997589823503974,0.7294968986905582
511208,0.995736224799752,0.0034291832298997,3.2755438056363665e-05,0.0529938932329418,0.0056819357134809,1.0,0.0380308094956452,231.8823480962958,404.1096059215909,0.3052109181141439,0.0421663343862,0.0589564622950433,4.9389538076169786e-135,0.9960298659628788,-7.301895331037204,0.0024553378630555,36666.386591314425,16748763.035928288,0.6971830985915493,391.30562226678376,-14.003351196193853,0.999240317495764,36666.386591314425,3.337141986329391e-05,0.8578508085550339,400.4998483533709,0.9320060254802726,0.0271240616837626,0.0501993217814538,48.05999982357025,0.0023474178403755,0.4601382934879403,16.670000076293945,0.8047696152509486,0.0,256.8104636133416,0.0853194294808249,0.0839120153201148,0.7480695367541064,0.99824490254696,0.3000000119209289,1509.61444665143,-9618.048056240605,0.0285477200030138,0.0263954223383754,1.4858031106928462,9.576212933308402e-05,1354.0,0.9966972665077772,0.8294209702660407
511209,0.9923823500512542,0.0039461996554516,5.089347006112191e-05,0.1372967226904888,0.0064596366145877,1.0,0.0524541042639075,62.768997534548646,118.80317751465152,0.5011135857461024,0.0089847647286541,0.0263599335708889,1.82438983835736e-07,0.99987792734811,-0.3057384183981056,0.0008251505510583,34177.26495851666,10694361.563236132,0.582810770933235,122.94022791343455,-0.5485085712630922,0.9985771809627224,34177.26495851665,5.159847316812971e-05,0.8867576540022132,283.1066410623025,0.957102613010053,0.0729612351216281,-0.0024605885699953,47.22999984025955,0.0,0.8881220409032456,15.420000076293944,0.2590630019903583,-0.0023036388926308,17.040026792238343,0.1181152076119569,0.1155025718430189,0.1444469219722841,0.996885257021439,0.25,533.9065176960314,-17306.37747633655,0.0832347061531399,0.074331256310966,0.272168983394044,0.0001470625504961,1304.0,0.9999258586685912,0.7808926595352268
511210,0.9963206158000674,0.0037190076498852,4.838808706971778e-05,0.1333875890737793,0.0062605256303383,1.0,0.0440744561564603,56.17815922955655,32.64104801161687,0.5149425287356322,0.0125877491157219,0.0482488579499004,3.259785530389674e-38,0.995775647660612,-2.012092805053093,0.0007444862264109,30589.35521305843,12895172.40074876,0.608793324775353,125.1315369338394,-4.289849631018271,0.9993281796939012,30589.355213058432,4.905201533250625e-05,0.9034017971758664,379.3849012175767,0.9424210208908422,0.034945338394366,-0.019294355892775,45.7299998998642,0.0,0.7333419998485149,16.794749661854333,0.446586400502147,0.0,79.44202207820105,0.113636538533451,0.1117739811419755,0.3121372860520976,0.9985027656581378,0.2031249948777258,1047.7956638845817,-14802.620600786591,0.0424140991129067,0.0391217237287191,0.6242823191380255,0.0001399007827084,1359.0,0.996493355944026,0.8096919127086007
511211,0.9961287442844836,0.0027955856939647,3.4403903793133496e-05,0.0836223309806845,0.0012402369542466,1.0,0.0394352903732225,84.48115535503196,293.0276937236159,0.6688311688311688,0.0212155334828803,0.025852818189388,1.2885002583049776e-67,0.9981991330731824,-3.0829164902964403,0.0008969269722028,40801.49474191994,15084820.35644782,0.5999474651956922,275.2552325230903,-6.2371640348526585,0.9992188882691396,40801.49474191994,3.481566885416402e-05,0.8276858418702391,439.5839092887273,0.908481076240196,0.0385472633773777,0.0515902955741173,41.76999992132187,0.0,0.4687946078574089,17.68953788463885,0.4613100221089242,0.0,92.11900764097894,0.0691921345348711,0.067729353259027,0.2781608174586827,0.9983063291202638,0.1400000005960464,768.4376329550731,-15916.619150887753,0.0381172651462979,0.033521768891126,0.5563229159637977,9.968264678308064e-05,1597.0,0.99851975907374,0.7641187286577358
511213,0.9956980119241956,0.0040043640536904,5.32732690926232e-05,0.1450213635608174,0.0079452920905344,1.0,0.0405269348793396,13.358817235550337,113.3559366310212,0.3529411764705882,0.0090506143722865,0.0208354067269772,4.7145896269186007e-32,0.9991494332069194,-3.4968083702792065,0.0164226978748768,30140.00763597088,11276651.086564442,0.5995647442872688,135.44436051885384,-6.838337678008306,0.9991495655277772,30140.00763597087,5.397244148221927e-05,0.910772578890098,338.4631874579436,0.879184198416998,0.0298587095538249,-0.0342035447112213,47.46999999880791,0.0,0.6834152174679609,15.029999732971191,0.1636742712667309,0.0683614353193829,14.161730807046714,0.0738160480995658,0.072261776388301,0.4083645995420603,0.9981359406104572,0.1700000017881393,1011.6303503551162,-16161.020300369202,0.0329457700558931,0.0296997951854074,0.8167351753672054,0.0001541637175239,1403.0,0.9993934973074736,0.8012332245194052
511214,0.9963160113180044,0.0029885185357151,4.8174176737038887e-05,0.1102033641180914,0.005392184711366,0.3647778493238892,0.0120280416953784,49.80988687998656,83.34770172636401,0.1839887640449438,0.0652853254961074,0.0546502403824218,1.0380975895105947e-228,0.9997700163505806,-10.744018882543845,0.0044891305291767,38029.7072466407,12922313.191295914,0.6294269156471346,57.59653229386701,-20.90674963148173,0.9992512238608646,38029.70724664069,4.889229404170641e-05,0.8915003219575016,688.2652426730511,0.3296909261579355,0.0347041648953191,-0.0159912243776091,44.54999992251396,0.0,0.4603558232526399,17.318845932300274,0.061211435423474,0.0,69.0221154804214,0.0097031312197581,0.0095599996559557,0.4913909451374278,0.9983902420494012,0.2899999916553497,543.929103920939,-10728.168333970534,0.0159033545251875,0.0140827795155364,0.9827868666947616,0.0001400940728347,2006.0,0.9998668536739728,0.3554410817772054
511215,0.9968595189204772,0.0037112736644539,4.730476259160368e-05,0.0791702941690701,0.0106591642895258,1.0,0.0309630407206891,87.96819904060472,95.58773277639044,0.2585616438356164,0.0047821004774536,0.0837834645377093,0.6322874912985632,0.9990952663522952,-12.984549543265114,0.0216192672619263,35487.015512340775,14555636.419112258,0.6696456086286595,177.31367979254435,-25.565841936054746,0.9994581227615208,35487.015512340775,4.798279305344695e-05,0.8628659476117103,186.23860588026787,0.7423255193951702,0.0235974896708922,-0.0080648991996046,50.37999987602234,0.0345146379044684,0.2954161303138161,15.960000038146973,0.2558811254025358,0.0604394393506652,60.48140321580036,0.0502637032526711,0.0493085439340686,0.7932658751755488,0.9987437423110692,0.3400000035762787,832.8023599371389,-8922.492507816343,0.0353214859877772,0.0314395193747087,1.5720347635975005,0.0001370017358989,1926.0,0.9994450069219274,0.8184899845916795
511216,0.9964995956348834,0.0028451271095851,4.1254218205292805e-05,0.0716454648606104,0.0088149931361745,1.0,0.0322377533974694,82.46516610912998,107.10437362454948,0.2849264705882353,0.0473321925578636,0.0399248209389506,6.449953151297127e-170,1.0000857320044017,-13.932387791422997,0.0125371530716183,32149.327539626272,15821451.511491437,0.6839663670629168,209.4546735022653,-27.240099608153567,0.9993820330566452,32149.32753962627,4.20102525511618e-05,0.8651783125543636,400.90239452457314,0.95608781515707,0.0294796023109122,0.0349282264918877,49.37999984622002,0.0,0.4598516208840181,15.960000038146973,0.7176654656512049,0.0,135.94847503597978,0.0522107387834613,0.051255816688321,0.7039257373120923,0.9986694276523804,0.2399999946355819,599.7615838703115,-7816.427702634582,0.0312525820252982,0.0290698542648551,1.4078595272656604,0.0001208207811953,1244.0,1.0001789805137653,0.8318353145839373
511217,0.998186475178072,0.0031335875050712,7.861799544622675e-05,0.1572735311664251,0.0056185380225801,0.3342235787867226,0.0270308125252817,83.42100790587826,36.33022983114011,0.2648648648648649,0.0280352870025712,0.0269628023942026,1.9177804638348555e-28,0.9990172950171968,-11.63910692905656,0.0221009681338355,26124.58618444501,10747088.27649855,0.6032048836322015,66.67367008157618,-23.17098720044831,0.9996219604528184,26124.58618444501,7.944652044821122e-05,0.91186570011446,53.96756292107972,0.9462138934345938,0.0463044151526107,-0.0440554206359147,52.659999787807465,0.0,0.4579461234274207,14.800000190734863,0.7260555872951525,0.0,103.27585546939616,0.0442809744798652,0.0435923232886992,0.3392057660880368,0.9991998976986838,0.2599999904632568,613.0465630488284,-9411.85972385641,0.0338905862060769,0.0313402596823633,0.6615499735063315,0.0002260045500222,1071.0,0.99930416915785,0.3323159099580313
511218,0.9962492824713336,0.003327082612431,5.196655412779331e-05,0.1156465222462901,0.0043237490382976,0.3502080443828016,0.0261204790257282,70.56365638550334,108.3492539363845,0.3418803418803419,0.0281527664921074,0.037971350665019,3.528302807225669e-80,0.9997592814533058,-14.432524301044868,0.0129518326464744,33553.51249697354,12026613.338726431,0.6328016643550625,143.7747463732298,-28.2689852947391,0.9991830695658924,33553.51249697354,5.265609631315046e-05,0.9091539528432732,354.1040874850125,0.9428933722013132,0.0311731375976839,-0.0332731240363365,45.06999999284744,0.0,0.1483059186239449,12.300000190734863,0.2505964484576824,0.0777078533507058,32.327289403314495,0.0473472679694632,0.0466680093650498,0.5883271164358199,0.9983785688434562,0.209999993443489,844.9813473441184,-12958.883367563358,0.0329423384932739,0.029450062293142,1.1598087711016414,0.0001504542300507,1248.0,0.9998981069729814,0.3425797503467406
511221,0.9932344378332436,0.0024132952786014,3.065112769432732e-05,0.1100097933129452,0.0163600780434337,0.2682641729982467,0.0,165.0671043646121,42.891760834731535,0.2395833333333333,0.169505667353864,0.1006529371962859,0.0,0.9998945445088508,-5.103805291359451,0.0070145825544993,62834.81262711641,11104430.48878192,0.5549386323787259,330.55399864905195,-10.726144053365791,0.9987410983796022,62834.81262711641,3.117439517055233e-05,0.8708357685563998,379.29393850012514,0.9594195806807244,0.0294308894696875,-0.0430015680993646,38.449999928474426,0.0359438924605493,0.4422600940574428,4.3829998970029935,-0.5854263918604237,-4.597309830164413e-07,89.15242954444471,0.0,0.0,-0.0440526535800445,0.9970816483399522,0.6800000071525574,2162.7913872382933,-4631.397645929988,0.0259479187868224,0.02387994236034,-0.0955531376655695,8.934383896924328e-05,2399.0,0.999986125601532,0.3036236119228521
511222,0.997476944547058,0.0019928104542394,1.8101174962844165e-05,0.0396559659677272,0.0015484263780988,0.8236255875740854,0.0170040653623495,165.04036438008134,71.37435184548787,0.3901345291479821,0.1968067920005477,0.003359280769838,0.0,1.0005894925314276,-10.054587411571063,0.0093491872151692,49348.16054987892,22008019.190111425,0.7435111383609238,257.4861070840654,-19.888884769981363,0.9994417058892194,49348.16054987892,1.841372904931884e-05,0.8281218066625792,254.11483415742583,0.2997785039680227,0.0071416792325834,-0.0115945417688917,42.81999981403351,0.0,0.2332497258045483,23.38999938964844,0.6183302841028991,0.1120146387182354,141.61561862100197,0.0473110195350647,0.0470219564648531,0.5423530364916261,0.9988847508160212,0.3100000023841858,1417.802190524735,4029.050505167741,0.0071416792325834,0.006942880538078,1.0792986683858246,5.275410858463168e-05,2129.0,1.0005484412235546,0.5877784590230942
511223,0.997162272094943,0.0024828407985706,3.973914840036817e-05,0.1364383528102105,0.0074291516272375,0.396187071790289,0.0183189307340967,116.74953594250968,69.879981049695,0.1677018633540372,0.0565077234501784,0.0327172112303934,2.949137677539725e-146,1.0005339238436972,-11.657564652069864,0.0073921342835809,35587.962589946066,14071054.061623262,0.6225796842418826,163.0893059861054,-23.52628900837457,0.9993375542801304,35587.962589946066,4.024323299262679e-05,0.8888888888888888,559.1405160039919,0.1694155181189807,0.0200031495096053,-0.021454310258404,40.839999943971634,0.0,0.3252713226343116,25.497935436617944,0.3637697402561336,0.0086342053917741,29.74152103334828,0.0239067376278199,0.0236092321069262,0.3478899294892355,0.9986623444867372,0.3400000035762787,1015.2073248758762,-9795.415120549584,0.0199371921321113,0.0185427839131962,0.6957884028659033,0.0001149238614692,2167.0,1.0005182444756062,0.3875484063151623
511225,0.9974921878602374,0.0022731204260944,2.581725454276739e-05,0.0369152893152211,0.0059186241795752,0.5575573233504914,0.0046477272655024,68.59651375027681,109.79214163427493,0.4671201814058957,0.0795068475217976,0.0753494974113581,3.4872308400642385e-60,1.0006565184357654,-8.875121085255849,0.0178062465641048,68007.75292731555,19630495.78188326,0.7173607861488067,563.8415673677714,-17.09062776434727,0.9994488215740884,68007.75292731557,2.6260437420470423e-05,0.8675713617220402,195.65167386017785,0.3668582924481924,0.0113114541378316,0.0246358951124901,41.689999878406525,0.1343004211511464,0.2286385045361719,3.849999904632568,-1.020203373670352,0.0,99.17877236733185,0.003069846975414,0.003048282925893,0.5561101602626158,0.9988822643497416,1.950000047683716,1947.465639441388,9619.506145134856,0.0138080568121957,0.0125677055366142,1.1051820117713085,7.520356449123456e-05,3582.0,1.0006066448935311,0.5496022461394479
511226,0.9935418802585252,0.0029377688529735,4.263302231256068e-05,0.1033150459757622,0.0029357893520266,1.0,0.0330715754925897,124.58035878835078,84.5917924064246,0.4063324538258575,0.0526758272645543,0.0309815825522158,9.907783667099177e-164,0.9991411759846444,-2.9924852982459056,0.0152686954709528,36329.30764285084,12746215.396288002,0.6101694915254238,241.5973684629496,-6.587060745048686,0.9986555975480916,36329.30764285085,4.34212036282914e-05,0.8833116036505867,102.73338927424147,0.8945499992492638,0.182984865324437,0.0322543015930086,44.10499992966652,0.0,0.658809018753722,19.36457173374721,0.2233003520862281,0.0009120762359634,155.46636400681265,0.0423908897074108,0.0413793420246046,0.3293131488764017,0.99728078588413,0.2599999904632568,1502.190124827563,-11846.935361330554,0.0868978437933714,0.0815057626668117,0.6586368842177494,0.0001246499823938,1367.0,0.9994478286888496,0.7917209908735332
511229,0.9925546543828686,0.0027821896659517,2.958598091443308e-05,0.107009984822639,0.002601884772994,0.9800409416581372,0.0499735264142841,68.26381084940233,110.00621118857168,0.3144016227180527,0.094970472815203,0.0293987419294756,0.0,0.9998634969407,-6.012767890685283,0.0254278664637093,38361.656681275024,16894200.98222258,0.6281985670419652,110.26014391955682,-11.45628521266366,0.9987864115022228,38361.656681275024,3.026908303567681e-05,0.8254861821903787,777.0202914621011,0.438924405262032,0.0699640766915589,0.0302945730972529,45.54499998688698,0.0,0.3480717588199598,26.280000686645508,0.3152226770831499,0.0198907642545007,115.17220168232365,0.106888323694308,0.1043928953736157,0.3289662010525427,0.997068753725135,0.2000000029802322,2203.1634251080786,-9473.059981360087,0.0699640766915589,0.0672072625732938,0.6579293380972228,8.751143551587846e-05,2290.0,1.0000475914588112,0.7461617195496417
511230,0.992231699958008,0.0027390970423099,2.7874636587321737e-05,0.1201616104377857,0.004691997924643,0.2516228748068005,0.0,84.07488291836877,43.86135911482352,0.261136712749616,0.1537075753922595,0.1010268680446044,0.0,1.0003071553639795,-1.393303318089168,0.0078198231138991,61452.5416032744,11361628.128808737,0.5295208655332303,312.85484723603014,-3.151508248767344,0.9983916961860636,61452.5416032744,2.852467397118832e-05,0.9193199381761978,448.74489398587576,0.5837381802697874,0.2149811203124271,-0.0735483658361333,35.664999932050705,0.028129829984544,1.107457249755929,0.4650666562716156,-0.9582668946069776,0.100003525129802,129.12316809886156,0.0,0.0,-0.2075945682499365,0.9966373063531532,0.25,1464.5022669083137,-9274.66898135607,0.0119970525825511,0.0108437628484375,-0.422951223694944,8.197013749432879e-05,2435.0,1.0003211500506035,0.2426584234930447
511232,0.9958506263342386,0.0029906884854452,2.483825940192031e-05,0.108446141467437,0.0113553662096675,1.0,0.0336478111582906,58.35132707533346,154.7004314776781,0.3715341959334565,0.0574300103959486,0.0484614157275064,8.971437355126725e-175,1.0000410471921404,-1.2053682241787111,0.0045357443848825,48702.22669526899,19141686.308962405,0.6234947161464733,63.32812510256857,-2.177805937543832,0.999086731634525,48702.22669526899,2.5343590680688648e-05,0.8392725485377243,440.21668448018,0.9667642506243178,0.2374336994520628,0.0149514331644448,40.779999911785126,0.0,0.4567157989195641,14.859999656677246,0.3656977309131604,0.0,92.80900410476184,0.0513193783011866,0.0501922801303619,0.3392495235644294,0.998248683556648,0.3270225493755556,1990.2788329097648,-13316.8317947191,0.1093356424856375,0.1068730845210262,0.6785041608102458,7.277461277519872e-05,1585.0,1.000103640480324,0.7734086999262718
511233,0.9947974910890788,0.0025773549647183,2.8983574099258103e-05,0.1261520956907023,0.0016374099338377,0.970970417473044,0.0359079068011316,95.1788341317086,76.18340174173913,0.4236947791164658,0.0118132399355399,0.0185878707043847,1.0849773829792944e-05,0.9998932507369018,-3.3958205430751867,0.0071538930439817,47612.11494507372,16045272.0898526,0.5117500691180537,197.6461158926689,-7.295336666171917,0.9988113250391892,47612.114945073714,2.948839153251436e-05,0.8957699751175007,533.1535873462576,0.9640406514009642,0.2602132996638353,-0.0427526842390605,54.29799986481667,0.0080176942217307,0.7886429552689022,15.109999656677246,0.1205144465271876,-0.0028745127993316,26.263323144758942,0.0514716563094021,0.0503079408449284,-0.2322241457210343,0.9976297238147208,0.1800000071525573,976.8965020582164,-22123.75019025628,0.1021747193295497,0.097547276688832,-0.4644505109302026,8.452107891396344e-05,1811.0,0.9999756379957744,0.7547691457008571
511234,0.993652479259946,0.0032312568726326,4.026419578786345e-05,0.1354766031044421,0.0030033846647873,1.0,0.0487069127925152,43.19957005152117,15.459043571809394,0.5120967741935484,0.0085786430538926,0.0420972330993569,0.000245409317416,0.9994499312078652,-7.774459834229093,0.0269352726294798,34596.22307750699,13122043.739498518,0.5604037772712471,188.30767620416552,-15.63148188793552,0.9988532015635952,34596.22307750699,4.095372157082946e-05,0.8580267014001953,660.1181200666014,0.9382606165443792,0.2704333048357755,-0.0462249251699727,51.51499989628792,0.0,0.5231733302435552,16.360000610351562,0.3818895594756933,0.0146488861493871,74.3422781811429,0.1082855756932821,0.1059497184414003,0.0386620029033931,0.997556091856629,0.1700000017881393,574.0332029545611,-18385.79985319904,0.3287763090185829,0.3189657537312489,0.0659889119173411,0.0001172940324069,1396.0,0.9996671572310298,0.7274503419081733
511235,0.9965541743328712,0.00287009192278,3.884459141916272e-05,0.1384053257865803,0.0037617850406265,0.3464544946957008,0.0297496865876873,118.23242302440453,64.32057002868873,0.3019538188277087,0.0216553386133983,0.025674699582124,8.810693307632351e-16,1.0004377530369897,-6.286459937540447,0.0115497679937453,33947.92463455056,16232196.338647343,0.5720268006700168,400.4908616886858,-13.011067049804696,0.9993207605546406,33947.92463455056,3.9418846838712565e-05,0.8489670575097711,725.6868837684922,0.9619142925201604,0.1057224791651794,0.0058574759695508,49.29999977350235,0.013679508654383,0.193974285444828,16.360000610351562,0.8419965294951156,0.0,13.243754891261124,0.0546938032988456,0.0538184713683517,0.1243510292360943,0.9986041718967088,0.209999993443489,777.2427596636614,-14899.295768127531,0.0366815900237791,0.0346273169849478,0.2412347288268353,0.0001130149339091,1220.0,1.000440145690763,0.336962590731435
511236,0.995906671300632,0.0027635994529673,4.699586981303056e-05,0.1395768587320419,0.0083176385409875,0.3171347428210792,0.0142268984010213,122.20848990205566,37.73352191882123,0.2269692923898531,0.0742633336828751,0.1342009440895681,2.9527226886975108e-121,0.999800186846054,-2.1517162558011527,0.0118388665235964,37511.50998492912,13945163.885545349,0.5465446513095614,242.81107630175663,-4.728388586725171,0.9992853839879028,37511.50998492912,4.771173689255276e-05,0.8687283054591354,524.5616875308652,0.2621064693543093,0.0997455723589099,-0.0176397408984107,41.92999994754791,0.0066266961186494,0.2040570877444408,13.859999656677246,0.1258220390659428,0.0259026161753224,77.35418638391364,0.0114248955300417,0.0112239055337992,-0.1174735092577117,0.9982905225378116,0.2800000011920929,474.06078327818136,-9867.027043802784,0.0270834475388089,0.0255144816782335,-0.2349473970558089,0.0001369614647849,2199.0,0.9999765143335452,0.3231303250236668
