NPLV,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19
510962,-0.15116651,0.035514098,0.005189941,-0.08531683,0.086437955,-0.051155914,0.0641261,0.33274007,-0.16393398,0.13081792,0.11333475,-0.09236373,0.010998162,-0.08678013,0.13676809,0.05545581,0.47520372,-0.036844265,-0.26567855,-0.06239805
510963,-0.14255421,0.04753069,0.005930532,-0.099250235,0.10529661,-0.025568295,0.029178757,0.34704307,-0.16619447,0.15354902,0.09543521,-0.078507416,-0.0020305468,-0.07263395,0.0917312,0.038106315,0.45445657,-0.053807784,-0.28187686,-0.009477204
510965,-0.10587245,0.029064238,0.017123638,-0.08177228,0.1031958,-0.032038517,0.030243337,0.37489143,-0.19073384,0.120845474,0.11665842,-0.052394815,0.018522082,-0.07114288,0.054477748,0.036654133,0.42376047,-0.08347448,-0.3160179,0.02071326
510966,-0.13019626,0.054967362,-0.009263588,-0.10543306,0.12276903,-0.012612179,-0.023721602,0.3667034,-0.1664136,0.16572002,0.07846868,-0.050328568,-0.025989126,-0.060991123,0.035852555,0.025062405,0.45081574,-0.07876185,-0.31223857,0.048757777
510968,-0.120630436,0.030285172,0.059909284,-0.079604216,0.061538186,-0.047406957,0.09755209,0.37711522,-0.19328097,0.12209026,0.17125957,-0.09263173,-0.032277577,-0.09198892,0.108649015,0.04619001,0.43823853,-0.032941237,-0.26950508,-0.043530233
510969,-0.120012574,0.03621424,0.033005852,-0.05805257,0.06302403,-0.037843514,0.05644477,0.33359557,-0.17521903,0.12521471,0.13229479,-0.09228728,0.00885309,-0.08222033,0.12918994,0.052108224,0.45764908,-0.033123385,-0.28144458,-0.04263129
510970,-0.14264598,0.03997451,0.008624794,-0.09714598,0.098992765,-0.02844957,0.04154455,0.35190612,-0.17205612,0.14930828,0.107198335,-0.08256176,-0.00086758955,-0.08061215,0.096494235,0.036184393,0.45922294,-0.049454503,-0.28028044,-0.01264439
510972,-0.15759656,0.042911053,0.012656492,-0.09799357,0.088229366,-0.03237763,0.063086934,0.34523082,-0.16855268,0.13448195,0.11419731,-0.09399002,-0.01208889,-0.07914946,0.10633058,0.037453372,0.43468997,-0.039216608,-0.27160746,-0.027715692
510975,-0.10938559,0.042350702,0.041912362,-0.07055004,0.076422706,-0.023194669,0.05147168,0.3638594,-0.18231599,0.14015213,0.12834343,-0.08354571,-0.005323315,-0.069689386,0.095797084,0.042604204,0.43486774,-0.042970594,-0.28641528,-0.007444137
510976,-0.12469246,0.042971514,0.03770576,-0.094954476,0.08629533,-0.025728684,0.06510642,0.38463908,-0.18964581,0.14041193,0.124153376,-0.09160201,-0.017966054,-0.06606726,0.08020922,0.02875945,0.4311052,-0.05013463,-0.28801665,-0.00036101538
510977,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
510978,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
510979,-0.13090909,0.048250087,0.01544576,-0.09781741,0.11235791,-0.015377672,0.02390862,0.36567238,-0.17447138,0.15685248,0.10693923,-0.07865753,-0.020605724,-0.06865132,0.06601287,0.028556738,0.44726965,-0.048895337,-0.28468382,0.009373906
510980,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
510981,-0.13199356,0.046841554,0.017924989,-0.09682777,0.109474845,-0.018379647,0.028072855,0.36597532,-0.1763023,0.15501444,0.10967248,-0.07952161,-0.01878158,-0.07133366,0.06433394,0.024831014,0.4428886,-0.053114858,-0.2879002,0.01567966
510982,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
510983,-0.13450785,0.060667615,0.0055531305,-0.11270802,0.1281985,-0.0033356312,-0.0051878337,0.36336732,-0.16610622,0.17333457,0.080040224,-0.065474205,-0.018239079,-0.057677295,0.047196794,0.020515984,0.43536493,-0.0669493,-0.29470965,0.039759163
510984,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
510985,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
510986,-0.1276715,0.04520574,0.036869258,-0.101565115,0.08893834,-0.030784726,0.056860644,0.3775336,-0.18663345,0.13500606,0.12667717,-0.0902638,-0.016126938,-0.066253886,0.08360171,0.025109202,0.43122914,-0.04652245,-0.2896888,-0.0018807447
510987,-0.13048494,0.04312683,0.031193094,-0.12356502,0.12152909,-0.02401512,0.021245167,0.40210813,-0.18034506,0.1718354,0.12954263,-0.06351663,-0.03443212,-0.08386044,0.08841827,0.0379913,0.458754,-0.05698568,-0.2728443,-0.014400752
510988,-0.12326593,0.05968958,0.043622907,-0.119782545,0.122834176,-0.029387144,0.021387858,0.37822846,-0.1802955,0.14952749,0.112700455,-0.051973347,0.000868856,-0.0649167,0.06666001,0.032038964,0.40841523,-0.066419266,-0.29033569,-0.0015538071
510989,-0.08571994,-0.0009292286,0.076621674,-0.066318356,0.06384548,-0.057340235,0.13195224,0.3908152,-0.22675493,0.0700732,0.19036534,-0.07630167,0.054785065,-0.09455202,0.108849265,0.0512649,0.39959988,-0.055147074,-0.29279065,-0.04035873
510990,-0.1220515,0.03594303,0.04736823,-0.07659991,0.07235829,-0.042146374,0.063487016,0.357331,-0.18408762,0.13158137,0.147417,-0.089904234,-0.02742649,-0.08235693,0.086682305,0.043896273,0.43706152,-0.039104495,-0.28098536,-0.019745475
510991,-0.12016572,0.03928903,0.04165727,-0.09643169,0.084334694,-0.044879828,0.054466605,0.36487693,-0.17688474,0.12545331,0.14600189,-0.07020496,-0.026098264,-0.0830094,0.08782959,0.041332178,0.42573386,-0.032911304,-0.26486567,-0.0380963
510992,-0.1220155,0.056558654,-0.0011969947,-0.12021082,0.12989976,0.000102256025,-0.025658537,0.36978075,-0.1724345,0.16607817,0.075543605,-0.035426367,-0.0028508517,-0.061189163,0.035225514,0.024482954,0.43415034,-0.087079585,-0.31580898,0.0625238
510993,-0.12790458,0.04606418,0.0051490497,-0.099566214,0.12655558,-0.016871797,0.017045246,0.37232432,-0.17277431,0.15343156,0.091825016,-0.070161566,0.0005907744,-0.05820952,0.049929503,0.020794326,0.42566842,-0.07193552,-0.29631633,0.027299821
510994,-0.14081864,0.030197116,0.00076150894,-0.09155485,0.08605578,-0.037733696,0.04171111,0.35327053,-0.17640357,0.13670513,0.11872526,-0.07013892,0.00058582355,-0.0960832,0.108759485,0.04714513,0.48492008,-0.049651686,-0.2884435,-0.023824854
510995,-0.12447383,0.050774157,0.043232586,-0.07888486,0.091097146,-0.022369003,0.04923141,0.35122958,-0.18405426,0.14053634,0.12958008,-0.092310436,-0.041193917,-0.08072521,0.06694259,0.033651646,0.43979686,-0.035684634,-0.284473,-0.004476758
510996,-0.13244885,0.046031453,0.028270796,-0.08240012,0.09370206,-0.032456398,0.049378403,0.35534868,-0.17870516,0.13963974,0.11675713,-0.08804067,-0.011236653,-0.07317692,0.08852604,0.03951809,0.4446795,-0.050199423,-0.28556794,-0.016314816
510997,-0.12228975,0.039646834,0.025440888,-0.095570385,0.09575753,-0.015635857,0.03191932,0.38063326,-0.18628718,0.15938954,0.11530531,-0.081161685,-0.024200235,-0.08097916,0.06879275,0.024753574,0.46875823,-0.056942396,-0.29003492,0.0106868
510998,-0.13549346,0.049830686,0.023066925,-0.09948882,0.09857405,-0.021695524,0.040980347,0.36690387,-0.18101208,0.14773475,0.10490474,-0.0830091,-0.007923291,-0.06839164,0.08231198,0.029317683,0.44182608,-0.05881623,-0.2932164,0.0023268692
510999,-0.11665945,0.05157292,0.03105625,-0.0765188,0.08977625,-0.017235471,0.025476616,0.35479707,-0.17613584,0.1438338,0.11395149,-0.07794001,-0.0034780204,-0.06763951,0.08954468,0.034549005,0.44121253,-0.04915832,-0.29494402,0.0035283635
511000,-0.14842926,0.06416692,0.02657012,-0.11019552,0.114732,-0.009187118,0.018468,0.3722406,-0.1815107,0.1730479,0.09103955,-0.085102044,-0.024204057,-0.06802449,0.05776226,0.016256545,0.4404309,-0.07037129,-0.30132598,0.018120812
511001,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
511002,-0.11744828,0.035971284,0.02855651,-0.089635715,0.10317105,-0.028797716,0.043944225,0.361973,-0.17990698,0.13671802,0.122314356,-0.074514374,0.007422603,-0.06936018,0.06830191,0.03138418,0.41561964,-0.059214853,-0.29025415,0.007021719
511003,-0.12572908,0.04803328,0.026252516,-0.11136213,0.10507566,-0.032510504,0.02944992,0.3689579,-0.16909707,0.14103915,0.12441009,-0.06123105,-0.025831534,-0.07492957,0.0736889,0.032818817,0.42748162,-0.041397806,-0.2691922,-0.014181184
511004,-0.12725057,0.050314456,0.023569977,-0.09973974,0.10890192,-0.024985874,0.024473568,0.35911682,-0.17071989,0.15177017,0.11154694,-0.07700839,-0.02020398,-0.06396687,0.06632803,0.030468695,0.4313704,-0.04838697,-0.2840503,0.009774388
511005,-0.121089764,0.03231171,0.060889784,-0.07974213,0.055000167,-0.043228906,0.09511769,0.38011038,-0.19758593,0.11853939,0.1572249,-0.108528174,-0.027245099,-0.07608094,0.104435824,0.03499938,0.43414876,-0.035687216,-0.28574136,-0.025760517
511006,-0.11149769,0.027037865,0.04285235,-0.07120597,0.08729758,-0.044921603,0.07162914,0.3595209,-0.18616095,0.116825014,0.14679913,-0.08630195,0.007561979,-0.07567083,0.08236084,0.039401185,0.41438735,-0.04826274,-0.28447282,-0.018733341
511007,-0.13432118,0.030529534,0.035320967,-0.07627265,0.07625998,-0.051231153,0.079984434,0.34819254,-0.18015993,0.123262264,0.1427953,-0.09791288,-0.0012818242,-0.08657478,0.12354266,0.0499954,0.45205718,-0.030467525,-0.270453,-0.05124578
511008,-0.12824646,0.03965292,0.037774555,-0.08190021,0.08335575,-0.04476243,0.06352101,0.3525464,-0.18005247,0.12940219,0.13396387,-0.091266006,-0.009583538,-0.07616618,0.10044306,0.044833217,0.43963924,-0.039203804,-0.2787757,-0.030646777
511009,-0.13244885,0.046031453,0.028270796,-0.08240012,0.09370206,-0.032456398,0.049378403,0.35534868,-0.17870516,0.13963974,0.11675713,-0.08804067,-0.011236653,-0.07317692,0.08852604,0.03951809,0.4446795,-0.050199423,-0.28556794,-0.016314816
511011,-0.13059263,0.039658442,0.045799,-0.0893502,0.07005031,-0.0371856,0.06923202,0.36091968,-0.18814176,0.12695722,0.13763455,-0.09728877,-0.026979791,-0.08145174,0.08446323,0.03082205,0.4259256,-0.04376174,-0.28109273,-0.021218736
511012,-0.11971139,0.036091566,0.051456805,-0.07371013,0.080685996,-0.037935186,0.06820807,0.36202022,-0.1893109,0.13036788,0.14733812,-0.09526896,-0.018806066,-0.07726221,0.08792027,0.038517885,0.4294034,-0.037169565,-0.2825494,-0.017736783
511013,-0.11786057,0.02962625,0.027813908,-0.08882144,0.09916794,-0.02881774,0.05269948,0.366244,-0.18382722,0.13477919,0.13115793,-0.07837694,0.00636546,-0.07572437,0.07657472,0.03334789,0.42745435,-0.04985796,-0.2847985,-0.00371973
511014,-0.11918319,0.03758759,0.014432805,-0.094078556,0.09148462,-0.025518915,0.011293573,0.35916042,-0.17805305,0.14627218,0.12104866,-0.057091754,-0.022815092,-0.08104303,0.06406881,0.039718673,0.4559683,-0.05477789,-0.3012713,0.01654302
511015,-0.11834069,0.028457975,-0.0074722455,-0.09659972,0.09031218,-0.027910577,0.012295728,0.3654723,-0.17422023,0.1373935,0.106005706,-0.059373736,-0.02263896,-0.07024435,0.055586345,0.033449482,0.4478697,-0.05951468,-0.2967707,0.022787018
511016,-0.11971139,0.036091566,0.051456805,-0.07371013,0.080685996,-0.037935186,0.06820807,0.36202022,-0.1893109,0.13036788,0.14733812,-0.09526896,-0.018806066,-0.07726221,0.08792027,0.038517885,0.4294034,-0.037169565,-0.2825494,-0.017736783
511017,-0.12634093,0.040079452,0.028536871,-0.082127035,0.09382355,-0.02483231,0.046669103,0.36143577,-0.18244413,0.14421743,0.124997675,-0.08924887,-0.02020256,-0.075441375,0.078310266,0.036005255,0.44810462,-0.04187643,-0.28256413,-0.010102126
511018,-0.10550975,0.028263802,0.043400254,-0.07410827,0.09641232,-0.03513612,0.07059913,0.37003744,-0.19575164,0.11257551,0.13710722,-0.07699925,0.025994398,-0.07261998,0.07683957,0.038584795,0.40795383,-0.06318543,-0.29413432,-0.008808622
511019,-0.115479484,0.03651606,0.0446281,-0.07634697,0.08296679,-0.025166169,0.054546807,0.382728,-0.19432223,0.1447198,0.13492742,-0.09249157,-0.02887776,-0.0836015,0.08025048,0.031886853,0.46656424,-0.0494622,-0.2879093,-0.010273854
511020,-0.13511114,0.042509153,0.016192013,-0.08441804,0.09543876,-0.03243231,0.039805874,0.34322712,-0.16881517,0.14481401,0.11164137,-0.08716979,-0.011448968,-0.07426874,0.089781746,0.041160654,0.45069432,-0.044729862,-0.27801996,-0.018419307
511021,-0.117893636,0.045141555,0.025814947,-0.089410014,0.10187445,-0.021716159,0.026119847,0.37193328,-0.18480362,0.1532758,0.11151646,-0.08026483,-0.018920252,-0.07616682,0.06624061,0.029216632,0.46734306,-0.056880284,-0.28982762,-0.001730276
511022,-0.13139614,0.045658972,0.019105084,-0.09732981,0.105206996,-0.01483831,0.027459819,0.3638418,-0.17878151,0.15812363,0.107028805,-0.0786528,-0.015425101,-0.07218915,0.063803524,0.02508524,0.441141,-0.057149198,-0.29145274,0.019568827
511023,-0.13211188,0.047688134,0.016306434,-0.1009076,0.1005438,-0.02308506,0.015875267,0.37112296,-0.1755186,0.16572113,0.095651984,-0.07551181,-0.030591607,-0.06766462,0.08169118,0.027333109,0.43518206,-0.06885105,-0.2882475,0.013199588
511024,-0.13699402,0.053294405,0.013678608,-0.09004139,0.09385106,-0.023655439,0.020094885,0.35787,-0.1735698,0.15788588,0.090171464,-0.07931226,-0.028847018,-0.06651162,0.07356823,0.023017453,0.43256503,-0.06307605,-0.2922246,0.013361095
511025,-0.14418986,0.044416577,0.0012132745,-0.095615365,0.105667174,-0.031911857,0.033018984,0.35211846,-0.16709937,0.15014671,0.09404347,-0.08424283,-0.0036449323,-0.068848036,0.09133222,0.03729721,0.45689717,-0.054167315,-0.2819439,-0.014866763
511027,-0.11859261,0.042638205,0.054698765,-0.09184871,0.07828206,-0.041433915,0.066220924,0.35929412,-0.18309402,0.12029507,0.15905285,-0.077881254,-0.046183854,-0.09459989,0.084548354,0.04056599,0.43010798,-0.017836975,-0.26222375,-0.041735187
511028,-0.13699402,0.053294405,0.013678608,-0.09004139,0.09385106,-0.023655439,0.020094885,0.35787,-0.1735698,0.15788588,0.090171464,-0.07931226,-0.028847018,-0.06651162,0.07356823,0.023017453,0.43256503,-0.06307605,-0.2922246,0.013361095
511029,-0.13742909,0.044065744,0.016392559,-0.0881075,0.08710805,-0.02715769,0.035177246,0.36295438,-0.18003203,0.15264165,0.10432004,-0.08403472,-0.025901392,-0.076257885,0.080240205,0.02164395,0.4394603,-0.05740935,-0.28973776,0.008291566
511030,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
511031,-0.127393,0.04508093,0.031291597,-0.093863495,0.09450824,-0.030098634,0.0374091,0.36229974,-0.17545255,0.14644623,0.1256587,-0.07861277,-0.027003493,-0.07435387,0.07267658,0.035081252,0.4374766,-0.046862386,-0.28341547,0.0020107175
511032,-0.13031167,0.047067504,0.016625857,-0.098319456,0.10809006,-0.011836335,0.023295587,0.36353886,-0.17695059,0.15996167,0.10429554,-0.07778872,-0.017249245,-0.06950681,0.06548246,0.028810965,0.4455221,-0.05292968,-0.28823632,0.013263073
511033,-0.141289,0.042110987,0.047070112,-0.096523196,0.058803942,-0.028906472,0.08456829,0.3779502,-0.20036395,0.12168641,0.13197798,-0.10613058,-0.03074089,-0.0867573,0.08552653,0.017618006,0.42818913,-0.055305216,-0.28963935,-0.019946942
511034,-0.14502646,0.04923846,0.031193227,-0.109508805,0.11207554,-0.039094537,0.039356776,0.34116238,-0.16710757,0.14673153,0.12469041,-0.086921856,-0.02223553,-0.07281759,0.043521646,0.041781228,0.42261437,-0.05090552,-0.2879379,0.013583451
511035,-0.1319177,0.027177753,0.027073346,-0.08237219,0.078583956,-0.047140293,0.06725935,0.3461597,-0.1766234,0.13078472,0.14114395,-0.09466564,-0.007870095,-0.087009996,0.10710807,0.04365294,0.4525381,-0.029205393,-0.26942602,-0.035387136
511036,-0.15343733,0.023352485,-0.009645919,-0.088649705,0.080499925,-0.062406983,0.05971309,0.30759937,-0.14665386,0.13099527,0.11838886,-0.09374342,0.013233576,-0.091967955,0.15161142,0.06369061,0.48339236,-0.017215628,-0.24549481,-0.08064283
511037,-0.13405468,0.043621738,0.01880388,-0.095009305,0.100107126,-0.03574713,0.041082017,0.3614915,-0.17552853,0.14401296,0.10943364,-0.08530457,-0.0095101055,-0.06556595,0.08381092,0.035272855,0.44062847,-0.051623493,-0.28530213,-0.009513761
511038,-0.1394679,0.031192055,0.011939352,-0.085776545,0.08344261,-0.051363073,0.05571135,0.32761022,-0.16093466,0.1334491,0.124712735,-0.09161445,-0.0011686627,-0.08281973,0.12046835,0.052999776,0.46005657,-0.027311865,-0.26126337,-0.05079829
511039,-0.14025733,0.041008193,0.015882626,-0.08411981,0.09154067,-0.039415326,0.051869497,0.34312302,-0.17009942,0.13797648,0.113877185,-0.089378,-0.0030197029,-0.07858732,0.10689252,0.045970984,0.4579383,-0.04350803,-0.27579018,-0.034143303
511040,-0.13574094,0.052358177,0.016389346,-0.098562196,0.10798207,-0.018613303,0.025703853,0.3581281,-0.17362708,0.15589261,0.09697062,-0.07671476,-0.009279547,-0.06749396,0.074563146,0.031933486,0.44247755,-0.060327895,-0.29090637,0.007740682
511041,-0.13565695,0.033914916,0.018758116,-0.082814924,0.088602364,-0.035418272,0.053728756,0.34917283,-0.17555705,0.14033873,0.12452702,-0.09143005,-0.009526759,-0.0835587,0.09549998,0.0387199,0.45652312,-0.040142354,-0.27636868,-0.021619387
511042,-0.13031167,0.047067504,0.016625857,-0.098319456,0.10809006,-0.011836335,0.023295587,0.36353886,-0.17695059,0.15996167,0.10429554,-0.07778872,-0.017249245,-0.06950681,0.06548246,0.028810965,0.4455221,-0.05292968,-0.28823632,0.013263073
511044,-0.108343296,0.024303718,0.014852913,-0.07199897,0.066366136,-0.031602338,0.03623125,0.35168982,-0.18139276,0.11808152,0.13568354,-0.06283664,-0.026896005,-0.088670254,0.070602015,0.046315677,0.4523511,-0.047926743,-0.2930683,0.002230165
511045,-0.12461706,0.04246991,0.04126157,-0.08924368,0.09839948,-0.02504897,0.048699364,0.3720599,-0.18666607,0.14316732,0.13577051,-0.08380644,-0.020076972,-0.07440187,0.07594833,0.03227951,0.4378591,-0.046723306,-0.2903956,0.0019911863
511046,-0.11478572,0.0322076,0.010973822,-0.08698514,0.08540836,-0.020394268,0.022798305,0.3628322,-0.18013738,0.13214727,0.12656495,-0.057098307,-0.026822662,-0.084159195,0.061994627,0.039174408,0.4567384,-0.055279154,-0.2988406,0.017767137
511047,-0.12016572,0.03928903,0.04165727,-0.09643169,0.084334694,-0.044879828,0.054466605,0.36487693,-0.17688474,0.12545331,0.14600189,-0.07020496,-0.026098264,-0.0830094,0.08782959,0.041332178,0.42573386,-0.032911304,-0.26486567,-0.0380963
511048,-0.12647796,0.04150033,0.024326527,-0.098814785,0.09980731,-0.021481648,0.03424008,0.36154804,-0.17803618,0.15212396,0.11874492,-0.08003155,-0.016144294,-0.07192851,0.07464199,0.03287095,0.44112438,-0.043388266,-0.28240016,0.002357101
511049,-0.1308657,0.030894894,0.043709215,-0.080436364,0.07449711,-0.03387268,0.067278296,0.3727007,-0.19185548,0.1342797,0.14123547,-0.09287745,-0.029524703,-0.0737769,0.08894697,0.03347862,0.44721693,-0.0472628,-0.28826788,-0.006495375
511050,-0.123032704,0.03161387,0.041033443,-0.08042134,0.08002566,-0.040232435,0.06562817,0.35940284,-0.18623781,0.13207941,0.14603369,-0.09359165,-0.0169582,-0.081800416,0.08753154,0.03661532,0.43803543,-0.035389367,-0.27943134,-0.016453002
511051,-0.13680561,0.034714356,0.02401814,-0.08375863,0.08170591,-0.05138716,0.06528389,0.33973178,-0.17082468,0.12827483,0.1298285,-0.09248533,-0.00095634814,-0.08172791,0.11921264,0.051357217,0.45404175,-0.032781426,-0.26881135,-0.0486938
511052,-0.119763225,0.03604181,0.049906615,-0.074885346,0.07176956,-0.038702693,0.06567241,0.36080933,-0.18207175,0.13422556,0.14515902,-0.09682432,-0.03307636,-0.07495173,0.08878844,0.04203487,0.43468872,-0.03623134,-0.27920064,-0.016512344
511053,-0.13473226,0.043787107,0.012707838,-0.100971036,0.1013275,-0.028634595,0.027780559,0.34441048,-0.1652089,0.15268545,0.10617428,-0.07807476,-0.007905618,-0.070824854,0.08543866,0.037723087,0.44356176,-0.046073847,-0.2781233,-0.005470826
511054,-0.12261323,0.03396759,0.05336169,-0.079072915,0.063412756,-0.044335693,0.07926641,0.36780208,-0.19220352,0.12341335,0.15368585,-0.096554406,-0.024681753,-0.082494006,0.0951266,0.040042333,0.4366264,-0.038635854,-0.28434858,-0.024456492
511055,-0.12880062,0.04073604,0.033070024,-0.09823034,0.08506164,-0.03393937,0.060301185,0.38075745,-0.19006784,0.13452393,0.122564435,-0.09544903,-0.014474533,-0.06311314,0.08265017,0.024509374,0.43205777,-0.050936297,-0.293312,-0.0036805598
511056,-0.13031167,0.047067504,0.016625857,-0.098319456,0.10809006,-0.011836335,0.023295587,0.36353886,-0.17695059,0.15996167,0.10429554,-0.07778872,-0.017249245,-0.06950681,0.06548246,0.028810965,0.4455221,-0.05292968,-0.28823632,0.013263073
511057,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511058,-0.14192873,0.04493785,0.03454831,-0.1029763,0.08226521,-0.01591549,0.05635394,0.39273903,-0.2017591,0.14896382,0.12302002,-0.094359666,-0.025960587,-0.08763027,0.074772574,0.028789837,0.45179194,-0.066919714,-0.2991841,0.004796846
511059,-0.1306318,0.054438494,0.01671034,-0.099692434,0.112618,-0.010817403,0.012810691,0.35910872,-0.17262585,0.16338183,0.093871824,-0.07389155,-0.017581202,-0.06277687,0.05655716,0.026580378,0.43475023,-0.06246726,-0.29389414,0.025003517
511060,-0.1306318,0.054438494,0.01671034,-0.099692434,0.112618,-0.010817403,0.012810691,0.35910872,-0.17262585,0.16338183,0.093871824,-0.07389155,-0.017581202,-0.06277687,0.05655716,0.026580378,0.43475023,-0.06246726,-0.29389414,0.025003517
511061,-0.12214263,0.03880913,0.04659662,-0.08435487,0.076692976,-0.039831225,0.06825899,0.36477378,-0.18827209,0.12755667,0.1405018,-0.096039176,-0.017274147,-0.07195722,0.08985149,0.03545301,0.43005642,-0.03971364,-0.2850879,-0.017939733
511062,-0.11973976,0.044711795,0.0537338,-0.0781506,0.080577165,-0.034002542,0.06336422,0.3481527,-0.18575817,0.13035856,0.14764167,-0.09582042,-0.04153795,-0.08421769,0.07742072,0.03857567,0.4344311,-0.02372136,-0.2776078,-0.018019516
511063,-0.13473226,0.043787107,0.012707838,-0.100971036,0.1013275,-0.028634595,0.027780559,0.34441048,-0.1652089,0.15268545,0.10617428,-0.07807476,-0.007905618,-0.070824854,0.08543866,0.037723087,0.44356176,-0.046073847,-0.2781233,-0.005470826
511064,-0.13897207,0.029612288,0.019664302,-0.08756429,0.07437127,-0.052881457,0.07101994,0.3392136,-0.16993509,0.1256517,0.13194838,-0.097772844,-0.00012995566,-0.08292152,0.1264285,0.048837036,0.45829433,-0.02756448,-0.26558888,-0.053405553
511065,-0.11974772,0.024119843,0.056076713,-0.09432373,0.061126366,-0.047910042,0.09260156,0.3805773,-0.19715752,0.110778905,0.17327966,-0.0884988,-0.025926255,-0.096862726,0.10551802,0.03527349,0.4382351,-0.029069921,-0.27006224,-0.049455006
511066,-0.12513305,0.023971325,0.06944922,-0.06720704,0.042066332,-0.046179082,0.10963708,0.37583962,-0.1996183,0.11338621,0.16819566,-0.11124259,-0.033623807,-0.08223512,0.12698032,0.042764895,0.45051932,-0.029436158,-0.28002092,-0.039100993
511067,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
511068,-0.11682872,0.050378162,0.076861724,-0.07167453,0.069626026,-0.028795801,0.08444321,0.33961144,-0.1964023,0.12007183,0.17201526,-0.10725632,-0.07752971,-0.10589291,0.07246884,0.037457734,0.44164157,0.0035726768,-0.2711357,-0.02723116
511069,-0.1342147,0.04720336,0.035764262,-0.078734554,0.09013994,-0.05410619,0.030154519,0.35769874,-0.18423322,0.1411244,0.13260868,-0.070231006,-0.01423079,-0.08668619,0.08554861,0.045681052,0.464657,-0.064991914,-0.31619543,-0.007252271
511070,-0.13023493,0.032289833,0.043885913,-0.08845198,0.06761685,-0.036683887,0.0775012,0.36579043,-0.19203737,0.12538609,0.14662606,-0.10021076,-0.026018923,-0.08785573,0.09276007,0.033066355,0.4385955,-0.03420106,-0.27552778,-0.031537846
511071,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
511072,-0.101237,0.018841095,0.04625641,-0.08303811,0.09260428,-0.0397946,0.08590136,0.3812462,-0.20157519,0.10166116,0.14697108,-0.07440487,0.04481067,-0.07375333,0.08267222,0.03311763,0.3944909,-0.06665896,-0.29702133,-0.0075094737
511073,-0.1432177,0.039886713,0.011776937,-0.09176825,0.094082005,-0.03549019,0.05283069,0.35193947,-0.17393215,0.13955024,0.10790101,-0.082661316,0.007207955,-0.08057608,0.11092693,0.04326449,0.46199894,-0.05171477,-0.28175518,-0.030241225
